time,signal
4.07,-0.8599999999999994
4.071,-0.8580000000000005
4.072,-0.8559999999999999
4.073,-0.8539999999999992
4.074,-0.8520000000000003
4.075,-0.8499999999999996
4.0760000000000005,-0.847999999999999
4.077,-0.8460000000000001
4.078,-0.8439999999999994
4.079,-0.8420000000000005
4.08,-0.8399999999999999
4.081,-0.8379999999999992
4.082,-0.8360000000000003
4.083,-0.8339999999999996
4.0840000000000005,-0.831999999999999
4.085,-0.8300000000000001
4.086,-0.8279999999999994
4.087,-0.8260000000000005
4.088,-0.8239999999999998
4.089,-0.8219999999999992
4.09,-0.8200000000000003
4.091,-0.8179999999999996
4.0920000000000005,-0.815999999999999
4.093,-0.8140000000000001
4.094,-0.8119999999999994
4.095,-0.8100000000000005
4.096,-0.8079999999999998
4.097,-0.8059999999999992
4.098,-0.8040000000000003
4.099,-0.8019999999999996
4.1,-0.8000000000000007
4.101,-0.798
4.102,-0.7959999999999994
4.103,-0.7940000000000005
4.104,-0.7919999999999998
4.105,-0.7899999999999991
4.106,-0.7880000000000003
4.107,-0.7859999999999996
4.108,-0.7840000000000007
4.109,-0.782
4.11,-0.7799999999999994
4.111,-0.7780000000000005
4.112,-0.7759999999999998
4.113,-0.7739999999999991
4.114,-0.7720000000000002
4.115,-0.7699999999999996
4.116,-0.7680000000000007
4.117,-0.766
4.118,-0.7639999999999993
4.119,-0.7620000000000005
4.12,-0.7599999999999998
4.121,-0.7579999999999991
4.122,-0.7560000000000002
4.123,-0.7539999999999996
4.124,-0.7520000000000007
4.125,-0.75
4.126,-0.7479999999999993
4.127,-0.7460000000000004
4.128,-0.7439999999999998
4.1290000000000004,-0.7419999999999991
4.13,-0.7400000000000002
4.131,-0.7379999999999995
4.132,-0.7360000000000007
4.133,-0.734
4.134,-0.7319999999999993
4.135,-0.7300000000000004
4.136,-0.7279999999999998
4.1370000000000005,-0.7259999999999991
4.138,-0.7240000000000002
4.139,-0.7219999999999995
4.14,-0.7200000000000006
4.141,-0.718
4.142,-0.7159999999999993
4.143,-0.7140000000000004
4.144,-0.7119999999999997
4.1450000000000005,-0.7099999999999991
4.146,-0.7080000000000002
4.147,-0.7059999999999995
4.148,-0.7040000000000006
4.149,-0.702
4.15,-0.6999999999999993
4.151,-0.6980000000000004
4.152,-0.6959999999999997
4.1530000000000005,-0.6939999999999991
4.154,-0.6920000000000002
4.155,-0.6899999999999995
4.156,-0.6880000000000006
4.157,-0.6859999999999999
4.158,-0.6839999999999993
4.159,-0.6820000000000004
4.16,-0.6799999999999997
4.1610000000000005,-0.677999999999999
4.162,-0.6760000000000002
4.163,-0.6739999999999995
4.164,-0.6720000000000006
4.165,-0.6699999999999999
4.166,-0.6679999999999993
4.167,-0.6660000000000004
4.168,-0.6639999999999997
4.1690000000000005,-0.661999999999999
4.17,-0.6600000000000001
4.171,-0.6579999999999995
4.172,-0.6560000000000006
4.173,-0.6539999999999999
4.174,-0.6519999999999992
4.175,-0.6500000000000004
4.176,-0.6479999999999997
4.1770000000000005,-0.645999999999999
4.178,-0.6440000000000001
4.179,-0.6419999999999995
4.18,-0.6400000000000006
4.181,-0.6379999999999999
4.182,-0.6359999999999992
4.183,-0.6340000000000003
4.184,-0.6319999999999997
4.1850000000000005,-0.629999999999999
4.186,-0.6280000000000001
4.187,-0.6259999999999994
4.188,-0.6240000000000006
4.189,-0.6219999999999999
4.19,-0.6199999999999992
4.191,-0.6180000000000003
4.192,-0.6159999999999997
4.1930000000000005,-0.613999999999999
4.194,-0.6120000000000001
4.195,-0.6099999999999994
4.196,-0.6080000000000005
4.197,-0.6059999999999999
4.198,-0.6039999999999992
4.199,-0.6020000000000003
4.2,-0.5999999999999996
4.2010000000000005,-0.597999999999999
4.202,-0.5960000000000001
4.203,-0.5939999999999994
4.204,-0.5920000000000005
4.205,-0.5899999999999999
4.206,-0.5879999999999992
4.207,-0.5860000000000003
4.208,-0.5839999999999996
4.2090000000000005,-0.581999999999999
4.21,-0.5800000000000001
4.211,-0.5779999999999994
4.212,-0.5760000000000005
4.213,-0.5739999999999998
4.214,-0.5719999999999992
4.215,-0.5700000000000003
4.216,-0.5679999999999996
4.2170000000000005,-0.565999999999999
4.218,-0.5640000000000001
4.219,-0.5619999999999994
4.22,-0.5600000000000005
4.221,-0.5579999999999998
4.222,-0.5559999999999992
4.223,-0.5540000000000003
4.224,-0.5519999999999996
4.225,-0.5500000000000007
4.226,-0.548
4.227,-0.5459999999999994
4.228,-0.5440000000000005
4.229,-0.5419999999999998
4.23,-0.5399999999999991
4.231,-0.5380000000000003
4.232,-0.5359999999999996
4.233,-0.5340000000000007
4.234,-0.532
4.235,-0.5299999999999994
4.236,-0.5280000000000005
4.237,-0.5259999999999998
4.238,-0.5239999999999991
4.239,-0.5220000000000002
4.24,-0.5199999999999996
4.241,-0.5180000000000007
4.242,-0.516
4.243,-0.5139999999999993
4.244,-0.5120000000000005
4.245,-0.5099999999999998
4.246,-0.5079999999999991
4.247,-0.5060000000000002
4.248,-0.5039999999999996
4.249,-0.5020000000000007
4.25,-0.5
4.251,-0.49799999999999933
4.252,-0.49600000000000044
4.253,-0.4939999999999998
4.2540000000000004,-0.4919999999999991
4.255,-0.4900000000000002
4.256,-0.48799999999999955
4.257,-0.48600000000000065
4.258,-0.484
4.259,-0.4819999999999993
4.26,-0.4800000000000004
4.261,-0.47799999999999976
4.2620000000000005,-0.4759999999999991
4.263,-0.4740000000000002
4.264,-0.47199999999999953
4.265,-0.47000000000000064
4.266,-0.46799999999999997
4.267,-0.4659999999999993
4.268,-0.4640000000000004
4.269,-0.46199999999999974
4.2700000000000005,-0.4599999999999991
4.271,-0.4580000000000002
4.272,-0.4559999999999995
4.273,-0.4540000000000006
4.274,-0.45199999999999996
4.275,-0.4499999999999993
4.276,-0.4480000000000004
4.277,-0.44599999999999973
4.2780000000000005,-0.44399999999999906
4.279,-0.44200000000000017
4.28,-0.4399999999999995
4.281,-0.4380000000000006
4.282,-0.43599999999999994
4.283,-0.4339999999999993
4.284,-0.4320000000000004
4.285,-0.4299999999999997
4.2860000000000005,-0.42799999999999905
4.287,-0.42600000000000016
4.288,-0.4239999999999995
4.289,-0.4220000000000006
4.29,-0.41999999999999993
4.291,-0.41799999999999926
4.292,-0.41600000000000037
4.293,-0.4139999999999997
4.2940000000000005,-0.41199999999999903
4.295,-0.41000000000000014
4.296,-0.4079999999999995
4.297,-0.4060000000000006
4.298,-0.4039999999999999
4.299,-0.40199999999999925
4.3,-0.40000000000000036
4.301,-0.3979999999999997
4.3020000000000005,-0.395999999999999
4.303,-0.39400000000000013
4.304,-0.39199999999999946
4.305,-0.39000000000000057
4.306,-0.3879999999999999
4.307,-0.38599999999999923
4.308,-0.38400000000000034
4.309,-0.3819999999999997
4.3100000000000005,-0.379999999999999
4.311,-0.3780000000000001
4.312,-0.37599999999999945
4.313,-0.37400000000000055
4.314,-0.3719999999999999
4.315,-0.3699999999999992
4.316,-0.3680000000000003
4.317,-0.36599999999999966
4.3180000000000005,-0.363999999999999
4.319,-0.3620000000000001
4.32,-0.35999999999999943
4.321,-0.35800000000000054
4.322,-0.35599999999999987
4.323,-0.3539999999999992
4.324,-0.3520000000000003
4.325,-0.34999999999999964
4.3260000000000005,-0.347999999999999
4.327,-0.3460000000000001
4.328,-0.3439999999999994
4.329,-0.3420000000000005
4.33,-0.33999999999999986
4.331,-0.3379999999999992
4.332,-0.3360000000000003
4.333,-0.33399999999999963
4.3340000000000005,-0.33199999999999896
4.335,-0.33000000000000007
4.336,-0.3279999999999994
4.337,-0.3260000000000005
4.338,-0.32399999999999984
4.339,-0.3219999999999992
4.34,-0.3200000000000003
4.341,-0.3179999999999996
4.3420000000000005,-0.31599999999999895
4.343,-0.31400000000000006
4.344,-0.3119999999999994
4.345,-0.3100000000000005
4.346,-0.30799999999999983
4.347,-0.30599999999999916
4.348,-0.30400000000000027
4.349,-0.3019999999999996
4.3500000000000005,-0.29999999999999893
4.351,-0.29800000000000004
4.352,-0.2959999999999994
4.353,-0.2940000000000005
4.354,-0.2919999999999998
4.355,-0.28999999999999915
4.356,-0.28800000000000026
4.357,-0.2859999999999996
4.358,-0.2840000000000007
4.359,-0.28200000000000003
4.36,-0.27999999999999936
4.361,-0.27800000000000047
4.362,-0.2759999999999998
4.363,-0.27399999999999913
4.364,-0.27200000000000024
4.365,-0.2699999999999996
4.366,-0.2680000000000007
4.367,-0.266
4.368,-0.26399999999999935
4.369,-0.26200000000000045
4.37,-0.2599999999999998
4.371,-0.2579999999999991
4.372,-0.2560000000000002
4.373,-0.25399999999999956
4.374,-0.25200000000000067
4.375,-0.25
4.376,-0.24799999999999933
4.377,-0.24600000000000044
4.378,-0.24399999999999977
4.3790000000000004,-0.2419999999999991
4.38,-0.2400000000000002
4.381,-0.23799999999999955
4.382,-0.23600000000000065
4.383,-0.23399999999999999
4.384,-0.23199999999999932
4.385,-0.23000000000000043
4.386,-0.22799999999999976
4.3870000000000005,-0.2259999999999991
4.388,-0.2240000000000002
4.389,-0.22199999999999953
4.39,-0.22000000000000064
4.391,-0.21799999999999997
4.392,-0.2159999999999993
4.393,-0.2140000000000004
4.394,-0.21199999999999974
4.3950000000000005,-0.20999999999999908
4.396,-0.20800000000000018
4.397,-0.20599999999999952
4.398,-0.20400000000000063
4.399,-0.20199999999999996
4.4,-0.1999999999999993
4.401,-0.1980000000000004
4.402,-0.19599999999999973
4.4030000000000005,-0.19399999999999906
4.404,-0.19200000000000017
4.405,-0.1899999999999995
4.406,-0.1880000000000006
4.407,-0.18599999999999994
4.408,-0.18399999999999928
4.409,-0.18200000000000038
4.41,-0.17999999999999972
4.4110000000000005,-0.17799999999999905
4.412,-0.17600000000000016
4.413,-0.1739999999999995
4.414,-0.1720000000000006
4.415,-0.16999999999999993
4.416,-0.16799999999999926
4.417,-0.16600000000000037
4.418,-0.1639999999999997
4.4190000000000005,-0.16199999999999903
4.42,-0.16000000000000014
4.421,-0.15799999999999947
4.422,-0.15600000000000058
4.423,-0.15399999999999991
4.424,-0.15199999999999925
4.425,-0.15000000000000036
4.426,-0.1479999999999997
4.4270000000000005,-0.14599999999999902
4.428,-0.14400000000000013
4.429,-0.14199999999999946
4.43,-0.14000000000000057
4.431,-0.1379999999999999
4.432,-0.13599999999999923
4.433,-0.13400000000000034
4.434,-0.13199999999999967
4.4350000000000005,-0.129999999999999
4.436,-0.1280000000000001
4.437,-0.12599999999999945
4.438,-0.12400000000000055
4.439,-0.12199999999999989
4.44,-0.11999999999999922
4.441,-0.11800000000000033
4.442,-0.11599999999999966
4.4430000000000005,-0.11399999999999899
4.444,-0.1120000000000001
4.445,-0.10999999999999943
4.446,-0.10800000000000054
4.447,-0.10599999999999987
4.448,-0.1039999999999992
4.449,-0.10200000000000031
4.45,-0.09999999999999964
4.4510000000000005,-0.09799999999999898
4.452,-0.09600000000000009
4.453,-0.09399999999999942
4.454,-0.09200000000000053
4.455,-0.08999999999999986
4.456,-0.08799999999999919
4.457,-0.0860000000000003
4.458,-0.08399999999999963
4.4590000000000005,-0.08199999999999896
4.46,-0.08000000000000007
4.461,-0.0779999999999994
4.462,-0.07600000000000051
4.463,-0.07399999999999984
4.464,-0.07199999999999918
4.465,-0.07000000000000028
4.466,-0.06799999999999962
4.4670000000000005,-0.06599999999999895
4.468,-0.06400000000000006
4.469,-0.06199999999999939
4.47,-0.0600000000000005
4.471,-0.05799999999999983
4.472,-0.05599999999999916
4.473,-0.05400000000000027
4.474,-0.0519999999999996
4.4750000000000005,-0.049999999999998934
4.476,-0.04800000000000004
4.477,-0.045999999999999375
4.478,-0.04400000000000048
4.479,-0.041999999999999815
4.48,-0.03999999999999915
4.481,-0.038000000000000256
4.482,-0.03599999999999959
4.483,-0.034000000000000696
4.484,-0.03200000000000003
4.485,-0.02999999999999936
4.486,-0.02800000000000047
4.487,-0.0259999999999998
4.488,-0.023999999999999133
4.489,-0.02200000000000024
4.49,-0.019999999999999574
4.491,-0.018000000000000682
4.492,-0.016000000000000014
4.493,-0.013999999999999346
4.494,-0.012000000000000455
4.495,-0.009999999999999787
4.496,-0.007999999999999119
4.497,-0.006000000000000227
4.498,-0.0039999999999995595
4.499,-0.002000000000000668
4.5,0.0
4.501,-0.002000000000000668
4.502,-0.0039999999999995595
4.503,-0.006000000000000227
4.5040000000000004,-0.008000000000000895
4.505,-0.009999999999999787
4.506,-0.012000000000000455
4.507,-0.013999999999999346
4.508,-0.016000000000000014
4.509,-0.018000000000000682
4.51,-0.019999999999999574
4.511,-0.02200000000000024
4.5120000000000005,-0.02400000000000091
4.513,-0.0259999999999998
4.514,-0.02800000000000047
4.515,-0.02999999999999936
4.516,-0.03200000000000003
4.517,-0.034000000000000696
4.518,-0.03599999999999959
4.519,-0.038000000000000256
4.5200000000000005,-0.040000000000000924
4.521,-0.041999999999999815
4.522,-0.04400000000000048
4.523,-0.045999999999999375
4.524,-0.04800000000000004
4.525,-0.05000000000000071
4.526,-0.0519999999999996
4.527,-0.05400000000000027
4.5280000000000005,-0.05600000000000094
4.529,-0.05799999999999983
4.53,-0.0600000000000005
4.531,-0.06199999999999939
4.532,-0.06400000000000006
4.533,-0.06600000000000072
4.534,-0.06799999999999962
4.535,-0.07000000000000028
4.5360000000000005,-0.07200000000000095
4.537,-0.07399999999999984
4.538,-0.07600000000000051
4.539,-0.0779999999999994
4.54,-0.08000000000000007
4.541,-0.08200000000000074
4.542,-0.08399999999999963
4.543,-0.0860000000000003
4.5440000000000005,-0.08800000000000097
4.545,-0.08999999999999986
4.546,-0.09200000000000053
4.547,-0.09399999999999942
4.548,-0.09600000000000009
4.549,-0.09800000000000075
4.55,-0.09999999999999964
4.551,-0.10200000000000031
4.5520000000000005,-0.10400000000000098
4.553,-0.10599999999999987
4.554,-0.10800000000000054
4.555,-0.10999999999999943
4.556,-0.1120000000000001
4.557,-0.11400000000000077
4.558,-0.11599999999999966
4.559,-0.11800000000000033
4.5600000000000005,-0.120000000000001
4.561,-0.12199999999999989
4.562,-0.12400000000000055
4.563,-0.12599999999999945
4.564,-0.1280000000000001
4.565,-0.13000000000000078
4.566,-0.13199999999999967
4.567,-0.13400000000000034
4.5680000000000005,-0.136000000000001
4.569,-0.1379999999999999
4.57,-0.14000000000000057
4.571,-0.14199999999999946
4.572,-0.14400000000000013
4.573,-0.1460000000000008
4.574,-0.1479999999999997
4.575,-0.15000000000000036
4.5760000000000005,-0.15200000000000102
4.577,-0.15399999999999991
4.578,-0.15600000000000058
4.579,-0.15799999999999947
4.58,-0.16000000000000014
4.581,-0.1620000000000008
4.582,-0.1639999999999997
4.583,-0.16600000000000037
4.5840000000000005,-0.16800000000000104
4.585,-0.16999999999999993
4.586,-0.1720000000000006
4.587,-0.1739999999999995
4.588,-0.17600000000000016
4.589,-0.17800000000000082
4.59,-0.17999999999999972
4.591,-0.18200000000000038
4.5920000000000005,-0.18400000000000105
4.593,-0.18599999999999994
4.594,-0.1880000000000006
4.595,-0.1899999999999995
4.596,-0.19200000000000017
4.597,-0.19400000000000084
4.598,-0.19599999999999973
4.599,-0.1980000000000004
4.6000000000000005,-0.20000000000000107
4.601,-0.20199999999999996
4.602,-0.20400000000000063
4.603,-0.20599999999999952
4.604,-0.20800000000000018
4.605,-0.21000000000000085
4.606,-0.21199999999999974
4.607,-0.2140000000000004
4.6080000000000005,-0.21600000000000108
4.609,-0.21799999999999997
4.61,-0.22000000000000064
4.611,-0.22199999999999953
4.612,-0.2240000000000002
4.613,-0.22600000000000087
4.614,-0.22799999999999976
4.615,-0.23000000000000043
4.616,-0.23199999999999932
4.617,-0.23399999999999999
4.618,-0.23600000000000065
4.619,-0.23799999999999955
4.62,-0.2400000000000002
4.621,-0.24200000000000088
4.622,-0.24399999999999977
4.623,-0.24600000000000044
4.624,-0.24799999999999933
4.625,-0.25
4.626,-0.25200000000000067
4.627,-0.25399999999999956
4.628,-0.2560000000000002
4.6290000000000004,-0.2580000000000009
4.63,-0.2599999999999998
4.631,-0.26200000000000045
4.632,-0.26399999999999935
4.633,-0.266
4.634,-0.2680000000000007
4.635,-0.2699999999999996
4.636,-0.27200000000000024
4.6370000000000005,-0.2740000000000009
4.638,-0.2759999999999998
4.639,-0.27800000000000047
4.64,-0.27999999999999936
4.641,-0.28200000000000003
4.642,-0.2840000000000007
4.643,-0.2859999999999996
4.644,-0.28800000000000026
4.6450000000000005,-0.2900000000000009
4.646,-0.2919999999999998
4.647,-0.2940000000000005
4.648,-0.2959999999999994
4.649,-0.29800000000000004
4.65,-0.3000000000000007
4.651,-0.3019999999999996
4.652,-0.30400000000000027
4.6530000000000005,-0.30600000000000094
4.654,-0.30799999999999983
4.655,-0.3100000000000005
4.656,-0.3119999999999994
4.657,-0.31400000000000006
4.658,-0.3160000000000007
4.659,-0.3179999999999996
4.66,-0.3200000000000003
4.6610000000000005,-0.32200000000000095
4.662,-0.32399999999999984
4.663,-0.3260000000000005
4.664,-0.3279999999999994
4.665,-0.33000000000000007
4.666,-0.33200000000000074
4.667,-0.33399999999999963
4.668,-0.3360000000000003
4.6690000000000005,-0.33800000000000097
4.67,-0.33999999999999986
4.671,-0.3420000000000005
4.672,-0.3439999999999994
4.673,-0.3460000000000001
4.674,-0.34800000000000075
4.675,-0.34999999999999964
4.676,-0.3520000000000003
4.6770000000000005,-0.354000000000001
4.678,-0.35599999999999987
4.679,-0.35800000000000054
4.68,-0.35999999999999943
4.681,-0.3620000000000001
4.682,-0.36400000000000077
4.683,-0.36599999999999966
4.684,-0.3680000000000003
4.6850000000000005,-0.370000000000001
4.686,-0.3719999999999999
4.687,-0.37400000000000055
4.688,-0.37599999999999945
4.689,-0.3780000000000001
4.69,-0.3800000000000008
4.691,-0.3819999999999997
4.692,-0.38400000000000034
4.6930000000000005,-0.386000000000001
4.694,-0.3879999999999999
4.695,-0.39000000000000057
4.696,-0.39199999999999946
4.697,-0.39400000000000013
4.698,-0.3960000000000008
4.699,-0.3979999999999997
4.7,-0.40000000000000036
4.7010000000000005,-0.402000000000001
4.702,-0.4039999999999999
4.703,-0.4060000000000006
4.704,-0.4079999999999995
4.705,-0.41000000000000014
4.706,-0.4120000000000008
4.707,-0.4139999999999997
4.708,-0.41600000000000037
4.7090000000000005,-0.41800000000000104
4.71,-0.41999999999999993
4.711,-0.4220000000000006
4.712,-0.4239999999999995
4.713,-0.42600000000000016
4.714,-0.4280000000000008
4.715,-0.4299999999999997
4.716,-0.4320000000000004
4.7170000000000005,-0.43400000000000105
4.718,-0.43599999999999994
4.719,-0.4380000000000006
4.72,-0.4399999999999995
4.721,-0.44200000000000017
4.722,-0.44400000000000084
4.723,-0.44599999999999973
4.724,-0.4480000000000004
4.7250000000000005,-0.45000000000000107
4.726,-0.45199999999999996
4.727,-0.4540000000000006
4.728,-0.4559999999999995
4.729,-0.4580000000000002
4.73,-0.46000000000000085
4.731,-0.46199999999999974
4.732,-0.4640000000000004
4.7330000000000005,-0.4660000000000011
4.734,-0.46799999999999997
4.735,-0.47000000000000064
4.736,-0.47199999999999953
4.737,-0.4740000000000002
4.738,-0.47600000000000087
4.739,-0.47799999999999976
4.74,-0.4800000000000004
4.741,-0.4819999999999993
4.742,-0.484
4.743,-0.48600000000000065
4.744,-0.48799999999999955
4.745,-0.4900000000000002
4.746,-0.4920000000000009
4.747,-0.4939999999999998
4.748,-0.49600000000000044
4.749,-0.49799999999999933
4.75,-0.5
4.751,-0.5020000000000007
4.752,-0.5039999999999996
4.753,-0.5060000000000002
4.7540000000000004,-0.5080000000000009
4.755,-0.5099999999999998
4.756,-0.5120000000000005
4.757,-0.5139999999999993
4.758,-0.516
4.759,-0.5180000000000007
4.76,-0.5199999999999996
4.761,-0.5220000000000002
4.7620000000000005,-0.5240000000000009
4.763,-0.5259999999999998
4.764,-0.5280000000000005
4.765,-0.5299999999999994
4.766,-0.532
4.767,-0.5340000000000007
4.768,-0.5359999999999996
4.769,-0.5380000000000003
4.7700000000000005,-0.5400000000000009
4.771,-0.5419999999999998
4.772,-0.5440000000000005
4.773,-0.5459999999999994
4.774,-0.548
4.775,-0.5500000000000007
4.776,-0.5519999999999996
4.777,-0.5540000000000003
4.7780000000000005,-0.5560000000000009
4.779,-0.5579999999999998
4.78,-0.5600000000000005
4.781,-0.5619999999999994
4.782,-0.5640000000000001
4.783,-0.5660000000000007
4.784,-0.5679999999999996
4.785,-0.5700000000000003
4.7860000000000005,-0.572000000000001
4.787,-0.5739999999999998
4.788,-0.5760000000000005
4.789,-0.5779999999999994
4.79,-0.5800000000000001
4.791,-0.5820000000000007
4.792,-0.5839999999999996
4.793,-0.5860000000000003
4.7940000000000005,-0.588000000000001
4.795,-0.5899999999999999
4.796,-0.5920000000000005
4.797,-0.5939999999999994
4.798,-0.5960000000000001
4.799,-0.5980000000000008
4.8,-0.5999999999999996
4.801,-0.6020000000000003
4.8020000000000005,-0.604000000000001
4.803,-0.6059999999999999
4.804,-0.6080000000000005
4.805,-0.6099999999999994
4.806,-0.6120000000000001
4.807,-0.6140000000000008
4.808,-0.6159999999999997
4.809,-0.6180000000000003
4.8100000000000005,-0.620000000000001
4.811,-0.6219999999999999
4.812,-0.6240000000000006
4.813,-0.6259999999999994
4.814,-0.6280000000000001
4.815,-0.6300000000000008
4.816,-0.6319999999999997
4.817,-0.6340000000000003
4.8180000000000005,-0.636000000000001
4.819,-0.6379999999999999
4.82,-0.6400000000000006
4.821,-0.6419999999999995
4.822,-0.6440000000000001
4.823,-0.6460000000000008
4.824,-0.6479999999999997
4.825,-0.6500000000000004
4.8260000000000005,-0.652000000000001
4.827,-0.6539999999999999
4.828,-0.6560000000000006
4.829,-0.6579999999999995
4.83,-0.6600000000000001
4.831,-0.6620000000000008
4.832,-0.6639999999999997
4.833,-0.6660000000000004
4.8340000000000005,-0.668000000000001
4.835,-0.6699999999999999
4.836,-0.6720000000000006
4.837,-0.6739999999999995
4.838,-0.6760000000000002
4.839,-0.6780000000000008
4.84,-0.6799999999999997
4.841,-0.6820000000000004
4.8420000000000005,-0.684000000000001
4.843,-0.6859999999999999
4.844,-0.6880000000000006
4.845,-0.6899999999999995
4.846,-0.6920000000000002
4.847,-0.6940000000000008
4.848,-0.6959999999999997
4.849,-0.6980000000000004
4.8500000000000005,-0.7000000000000011
4.851,-0.702
4.852,-0.7040000000000006
4.853,-0.7059999999999995
4.854,-0.7080000000000002
4.855,-0.7100000000000009
4.856,-0.7119999999999997
4.857,-0.7140000000000004
4.8580000000000005,-0.7160000000000011
4.859,-0.718
4.86,-0.7200000000000006
4.861,-0.7219999999999995
4.862,-0.7240000000000002
4.863,-0.7260000000000009
4.864,-0.7279999999999998
4.865,-0.7300000000000004
4.866,-0.7319999999999993
4.867,-0.734
4.868,-0.7360000000000007
4.869,-0.7379999999999995
4.87,-0.7400000000000002
4.871,-0.7420000000000009
4.872,-0.7439999999999998
4.873,-0.7460000000000004
4.874,-0.7479999999999993
4.875,-0.75
4.876,-0.7520000000000007
4.877,-0.7539999999999996
4.878,-0.7560000000000002
4.8790000000000004,-0.7580000000000009
4.88,-0.7599999999999998
4.881,-0.7620000000000005
4.882,-0.7639999999999993
4.883,-0.766
4.884,-0.7680000000000007
4.885,-0.7699999999999996
4.886,-0.7720000000000002
4.8870000000000005,-0.7740000000000009
4.888,-0.7759999999999998
4.889,-0.7780000000000005
4.89,-0.7799999999999994
4.891,-0.782
4.892,-0.7840000000000007
4.893,-0.7859999999999996
4.894,-0.7880000000000003
4.8950000000000005,-0.7900000000000009
4.896,-0.7919999999999998
4.897,-0.7940000000000005
4.898,-0.7959999999999994
4.899,-0.798
4.9,-0.8000000000000007
4.901,-0.8019999999999996
4.902,-0.8040000000000003
4.9030000000000005,-0.8060000000000009
4.904,-0.8079999999999998
4.905,-0.8100000000000005
4.906,-0.8119999999999994
4.907,-0.8140000000000001
4.908,-0.8160000000000007
4.909,-0.8179999999999996
4.91,-0.8200000000000003
4.9110000000000005,-0.822000000000001
4.912,-0.8239999999999998
4.913,-0.8260000000000005
4.914,-0.8279999999999994
4.915,-0.8300000000000001
4.916,-0.8320000000000007
4.917,-0.8339999999999996
4.918,-0.8360000000000003
4.9190000000000005,-0.838000000000001
4.92,-0.8399999999999999
4.921,-0.8420000000000005
4.922,-0.8439999999999994
4.923,-0.8460000000000001
4.924,-0.8480000000000008
4.925,-0.8499999999999996
4.926,-0.8520000000000003
4.9270000000000005,-0.854000000000001
4.928,-0.8559999999999999
4.929,-0.8580000000000005
4.93,-0.8599999999999994
4.931,-0.8620000000000001
4.932,-0.8640000000000008
4.933,-0.8659999999999997
4.934,-0.8680000000000003
4.9350000000000005,-0.870000000000001
4.936,-0.8719999999999999
4.937,-0.8740000000000006
4.938,-0.8759999999999994
4.939,-0.8780000000000001
4.94,-0.8800000000000008
4.941,-0.8819999999999997
4.942,-0.8840000000000003
4.9430000000000005,-0.886000000000001
4.944,-0.8879999999999999
4.945,-0.8900000000000006
4.946,-0.8919999999999995
4.947,-0.8940000000000001
4.948,-0.8960000000000008
4.949,-0.8979999999999997
4.95,-0.9000000000000004
4.9510000000000005,-0.902000000000001
4.952,-0.9039999999999999
4.953,-0.9060000000000006
4.954,-0.9079999999999995
4.955,-0.9100000000000001
4.956,-0.9120000000000008
4.957,-0.9139999999999997
4.958,-0.9160000000000004
4.9590000000000005,-0.918000000000001
4.96,-0.9199999999999999
4.961,-0.9220000000000006
4.962,-0.9239999999999995
4.963,-0.9260000000000002
4.964,-0.9280000000000008
4.965,-0.9299999999999997
4.966,-0.9320000000000004
4.9670000000000005,-0.934000000000001
4.968,-0.9359999999999999
4.969,-0.9380000000000006
4.97,-0.9399999999999995
4.971,-0.9420000000000002
4.972,-0.9440000000000008
4.973,-0.9459999999999997
4.974,-0.9480000000000004
4.9750000000000005,-0.9500000000000011
4.976,-0.952
4.977,-0.9540000000000006
4.978,-0.9559999999999995
4.979,-0.9580000000000002
4.98,-0.9600000000000009
4.981,-0.9619999999999997
4.982,-0.9640000000000004
4.9830000000000005,-0.9660000000000011
4.984,-0.968
4.985,-0.9700000000000006
4.986,-0.9719999999999995
4.987,-0.9740000000000002
4.988,-0.9760000000000009
4.989,-0.9779999999999998
4.99,-0.9800000000000004
4.9910000000000005,-0.9820000000000011
4.992,-0.984
4.993,-0.9860000000000007
4.994,-0.9879999999999995
4.995,-0.9900000000000002
4.996,-0.9920000000000009
4.997,-0.9939999999999998
4.998,-0.9960000000000004
4.999,-0.9979999999999993
